"","feature","ave_expr","log_fc","stat","pvalue","padj","rate1","rate2","group1","group2","comp"
"27","RAB11FIP3",7.60483751520533,1.22426025399288,35.6023790756603,1.96361585177189e-06,0.00167561886017868,0.115,0.0760135135135135,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"28","DSCAM",10.4528378935684,-0.474708378252211,34.4959823182765,2.52708440405834e-06,0.00207942945248229,0.403333333333333,0.633445945945946,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"29","GATA4",9.33751807110265,0.604011306639918,33.6365712210279,3.08500082677755e-06,0.00237855600571827,0.297777777777778,0.285472972972973,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"30","PTCHD4",5.4336125346865,3.0016708861086,32.8162701842685,3.09707813244567e-06,0.00237855600571827,0.0311111111111111,0.0101351351351351,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"31","EXT1",10.4058796207932,0.45598313647269,32.9309034845452,3.6419162313258e-06,0.00270676612805634,0.466111111111111,0.498310810810811,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"32","MRPL42",6.66211129821125,1.60382965940607,31.861231026674,4.71865396493576e-06,0.00339743085475375,0.0638888888888889,0.0388513513513514,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"33","AKAP12",7.27274703284028,1.37557855551585,31.6529126903852,4.94775927038289e-06,0.00345443556332187,0.0905555555555556,0.0625,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"34","ROBO2",11.2265745682013,0.363212502909377,31.4313073755093,5.21724984020054e-06,0.00353545400935943,0.596111111111111,0.608108108108108,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"35","AC104041.1",9.19107790615334,0.644025507396329,31.1363753839888,5.60578663000295e-06,0.00362501283081715,0.267222222222222,0.260135135135135,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"36","TFPI",6.18798424297729,-1.53184950311736,31.0975532056141,5.66408254815179e-06,0.00362501283081715,0.0222222222222222,0.0912162162162162,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"37","CTBP2",8.9463560987732,0.68054516231451,30.7204044065791,6.20733800591129e-06,0.00386532615287017,0.250555555555556,0.239864864864865,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"38","TPM4",8.33163941380427,0.845424955050505,30.3300152394195,6.83546035415903e-06,0.004144447541048,0.166111111111111,0.141891891891892,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"39","RIMS2",8.53967718718481,-0.84541856565052,29.9799898200069,7.45618449383141e-06,0.00440488437789425,0.119444444444444,0.233108108108108,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"40","FN1",11.2073767448588,0.369576996815251,29.5015928012553,8.4046176651554e-06,0.00484105977512951,0.613333333333333,0.643581081081081,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"41","PLCL1",10.7799405377271,0.469265638636636,28.6409302729026,1.04530314732135e-05,0.00587409378397168,0.508888888888889,0.511824324324324,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"42","AL596247.1",6.82855812761114,1.32153028224989,28.398023811432,1.11385833065522e-05,0.00611030855673722,0.13,0.0861486486486486,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"43","TNRC18",8.10961562464111,0.863497348484142,26.8281633725954,1.6743704528894e-05,0.00897151051966784,0.154444444444444,0.136824324324324,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"44","CSMD3",9.72117173141287,0.525914326417702,26.6731713445205,1.74439722926276e-05,0.00913429821868502,0.324444444444444,0.344594594594595,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"45","KC6",8.04297132172957,0.861720065458326,26.0636522984833,2.05251874567118e-05,0.0105088959778364,0.139444444444444,0.10472972972973,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"46","CNN2",6.90089958727746,1.22969793073717,25.6787805377706,2.27854405259791e-05,0.0114125336895339,0.0727777777777778,0.0557432432432432,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"47","VAV2",7.26691221458756,1.10047338880767,25.2081959834977,2.5879262138704e-05,0.0126863446739519,0.095,0.0726351351351351,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"48","GFRA1",6.35051081150459,-1.28544312540383,25.0425871352846,2.70799536096111e-05,0.0129983777326133,0.0266666666666667,0.0878378378378378,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"49","MGLL",4.73671925213084,3.24719489410909,23.788376670467,2.90977327378697e-05,0.0136818726996024,0.0194444444444444,0.00675675675675676,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"50","CASC15",11.1474079107226,0.326353124890879,24.3202251800186,3.3036593052773e-05,0.0150029674682175,0.625,0.672297297297297,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"51","NRXN3",10.6805754007479,-0.337590544255423,24.2364834504532,3.38150347441848e-05,0.0150029674682175,0.471666666666667,0.616554054054054,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"52","EDIL3",7.90489739039335,0.880872842643713,24.2058712227908,3.41075217920572e-05,0.0150029674682175,0.12,0.0996621621621622,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"53","EIF4G3",10.2114486248933,0.398163093394399,24.1632523340118,3.45120345406046e-05,0.0150029674682175,0.452222222222222,0.484797297297297,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"54","ROR2",8.52198224182671,0.70224624704468,23.7223920619912,3.90480578096711e-05,0.0166605046654597,0.192777777777778,0.189189189189189,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"55","MID1",8.16869938384916,0.77884663075672,23.5849351737369,4.05905625253319e-05,0.0168462473776041,0.150555555555556,0.140202702702703,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"56","FOXP2",8.65442114148084,-0.576333228281782,23.5052075399216,4.15129604536919e-05,0.0168462473776041,0.158333333333333,0.310810810810811,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"57","FLRT2",9.60426805280588,0.467730355853113,23.4912366301064,4.16769140852184e-05,0.0168462473776041,0.317222222222222,0.314189189189189,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"58","AL360169.2",7.49260317948317,0.92533367889621,23.3262195874602,4.36778534352869e-05,0.0171247920936896,0.155555555555556,0.136824324324324,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"59","H3-3B",6.95236215748098,-1.04735877452083,23.3119930276044,4.38525491982503e-05,0.0171247920936896,0.0433333333333333,0.131756756756757,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"60","RBMS3",7.30752379165835,0.971379546546008,23.1675999708079,4.5695002019388e-05,0.0173931630304587,0.0922222222222222,0.0810810810810811,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"61","UBE2D2",7.92662323807903,0.806870248648387,23.1398012528838,4.60496069816833e-05,0.0173931630304587,0.135,0.116554054054054,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"62","HNF1A-AS1",8.55011112412552,0.752032556593167,22.8731868461146,4.96901266392854e-05,0.0184654922220828,0.197222222222222,0.190878378378378,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"63","KDM2B",7.03208586896995,1.14481269260861,22.8018507131284,5.07410295945364e-05,0.0185567193945733,0.0783333333333333,0.0557432432432432,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"64","AC097634.4",10.7155191006715,0.344917268819245,22.7294837116528,5.17790943479395e-05,0.0186404739652582,0.729444444444444,0.739864864864865,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"65","AC009264.1",6.48037404582052,1.53167276969692,22.5754295788595,5.42894084521208e-05,0.0192435072421056,0.0472222222222222,0.035472972972973,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"66","HSPG2",6.6180361500466,1.27440609503053,22.2018751436713,6.03897960040658e-05,0.0210815287868739,0.0605555555555556,0.0388513513513514,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"67","DLEU1",7.04507876417476,1.22445663825147,22.0240906918304,6.35392580246541e-05,0.0216745420571813,0.0783333333333333,0.0574324324324324,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"68","TENM3",10.1982698439531,0.414721420577108,21.9990897340191,6.39700025993198e-05,0.0216745420571813,0.435555555555556,0.484797297297297,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"69","MTRNR2L8",7.03321699506244,1.04574173518117,21.8955396212408,6.59624393636002e-05,0.02202571888315,0.146666666666667,0.114864864864865,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"70","CACNA1B",4.79511054071676,3.23531808902835,20.8361238263226,7.14506209748735e-05,0.0235174615323012,0.0172222222222222,0.00337837837837838,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"71","CNNM2",9.3979697758837,0.459643343684884,21.2855905615093,7.89009591797592e-05,0.0256039168943895,0.296111111111111,0.326013513513513,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"72","TGFBR2",7.27806165214071,0.982566345632337,20.4453775184583,0.000101464455740919,0.032468625837094,0.0922222222222222,0.0743243243243243,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"73","SLC1A1",7.00673517195221,1.03251389825001,20.2332931684091,0.000108207913335238,0.0337734596447651,0.0777777777777778,0.0675675675675676,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"74","GTF2IRD1",7.87106414965352,0.842977301153764,20.2241190194307,0.000108473785317388,0.0337734596447651,0.133333333333333,0.131756756756757,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"75","RBM6",8.97080282647618,0.521796131215815,20.0892603886645,0.000113004165301402,0.0347148795805906,0.253333333333333,0.275337837837838,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"76","RGL3",7.34287080247754,1.0038678517553,20.0043840138239,0.000115986760434298,0.0349375694008894,0.0966666666666667,0.0726351351351351,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"77","CPNE4",6.57672746620813,1.32421540362638,19.9867743061916,0.000116761842181792,0.0349375694008894,0.0555555555555556,0.0337837837837838,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"78","DHRSX",8.12166578002756,0.673297142173223,19.8709687171566,0.000120789665135813,0.0356794087785786,0.158888888888889,0.158783783783784,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"79","ADGRL3",9.13604956726263,-0.518503546078505,19.7622785375885,0.000124873413034159,0.0360561255563791,0.197777777777778,0.351351351351351,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"80","PLCB4",7.09471198811465,1.03371608938723,19.7549506223836,0.000125194880404094,0.0360561255563791,0.0794444444444444,0.0625,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"81","KCNH7",8.26601762586126,0.646689920145745,19.6905366062925,0.000127655954490049,0.0363110270549472,0.144444444444444,0.133445945945946,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"82","KCND2",7.91224958609395,-0.656452287467408,19.3661295572067,0.000141080247394997,0.0394799694974886,0.0983333333333333,0.189189189189189,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"83","CERS4",7.30009494094816,1.08087396402864,19.2873056460076,0.000144596461605329,0.0394799694974886,0.095,0.0793918918918919,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"84","STXBP5L",7.72400581421519,-0.77407139526318,19.2795534308163,0.000144915816785035,0.0394799694974886,0.0822222222222222,0.180743243243243,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"85","DSC2",7.05517086035351,-0.882001412520611,19.2633940004041,0.0001456509291357,0.0394799694974886,0.0511111111111111,0.118243243243243,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"86","CTNND2",9.63766392593641,0.434739516428402,19.1888493831883,0.000149048221380059,0.0399310583790297,0.319444444444444,0.337837837837838,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"87","KCTD16",7.12543021838494,1.35447716398081,19.088163982395,0.000153859717354127,0.0407462975613688,0.0761111111111111,0.0439189189189189,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"88","TBL1XR1",10.0974341171703,0.403503403186504,19.0496567537311,0.000155645711437831,0.0407508771764502,0.403333333333333,0.447635135135135,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"89","CFAP54",8.55397980074124,-0.590777108459131,18.9363916384306,0.000161247189244372,0.041360547270335,0.146666666666667,0.295608108108108,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"90","LYST",8.25876846162786,-0.619298971246455,18.93010883962,0.000161564637774746,0.041360547270335,0.122777777777778,0.239864864864865,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"91","HOTAIRM1",7.31792207609048,-0.79317769265703,18.8666981173683,0.000164808300263231,0.0417272883303829,0.0633333333333333,0.146959459459459,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"92","C20orf194",7.48286149249179,0.836712191655845,18.700966977982,0.000173612202908225,0.0434785342935381,0.0988888888888889,0.0962837837837838,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"93","MECOM",10.6480402033953,0.407908678796569,18.6072294927928,0.000178786605123841,0.0438859660266044,0.483888888888889,0.471283783783784,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"94","IGF2BP2",9.70409145120905,0.402172756020357,18.6025890114455,0.000179048646115487,0.0438859660266044,0.351111111111111,0.390202702702703,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"95","TULP4",8.42936167777838,0.602270300556848,18.4702404940093,0.000186686091097448,0.0452525173975945,0.222222222222222,0.22972972972973,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"96","AF117829.1",9.2672174719401,-0.442066187148312,18.4387143623919,0.00018855215582331,0.0452525173975945,0.241666666666667,0.385135135135135,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"97","BCL10",3.66704151884579,-4.97607333239305,18.7764215753228,0.000192577264787382,0.045341645617054,0,0.0135135135135135,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"98","ANGPTL2",4.62061541935686,3.48893023739031,17.907424590175,0.000192859430141983,0.045341645617054,0.0155555555555556,0.00168918918918919,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"99","ZNF69",6.04534330618915,1.45870839221291,18.2981629146865,0.000197945908536547,0.0460674114412327,0.0433333333333333,0.0219594594594595,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"100","MYL6B",4.62676340282245,3.49788128404339,17.7275492440148,0.000204729040032315,0.0471695708234453,0.0138888888888889,0.00168918918918919,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"101","LAMA1",9.59557638524121,0.426734219043127,18.0499971031949,0.000213332346063516,0.0483679346501491,0.333333333333333,0.336148648648649,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"102","HOXA1",4.66881846733536,-2.39846237662543,18.0140061855641,0.000214128877357431,0.0483679346501491,0.00388888888888889,0.0320945945945946,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"103","KANSL1",9.68342216518237,0.403393127434819,17.9939206557549,0.000217187264851887,0.0485824716717232,0.343888888888889,0.381756756756757,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"104","SLC6A3",4.29626936513757,5.32137951851427,18.3584375283056,0.000220383736768733,0.0488234739918424,0.0105555555555556,0,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"105","AC022034.1",4.3684504571532,-2.4153257654061,17.8128629889882,0.000223064147545139,0.0489466472327619,0.00277777777777778,0.0253378378378378,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"106","GUCY1A2",9.00263834477876,0.521277491644937,17.8319485874505,0.000228749039863945,0.0497205460232575,0.216111111111111,0.214527027027027,"PFG_2_KO","PFG_2_WT","PFG_2_KO _vs_ PFG_2_WT"
"107","CNTNAP2",9.53177907532871,-1.58395943911147,103.184045987799,1.77039111458095e-10,1.52594478561534e-06,0.215041128084606,0.630434782608696,"PFG_1_KO","PFG_1_WT","PFG_1_KO _vs_ PFG_1_WT"
"108","ERBB4",10.6762769194092,1.63536166299234,102.668483864018,1.86553864966379e-10,1.52594478561534e-06,0.582843713278496,0.423913043478261,"PFG_1_KO","PFG_1_WT","PFG_1_KO _vs_ PFG_1_WT"
"109","VCAN",10.5510600912095,1.65699898628683,102.04641900185,1.98690727293664e-10,1.52594478561534e-06,0.495887191539365,0.402173913043478,"PFG_1_KO","PFG_1_WT","PFG_1_KO _vs_ PFG_1_WT"
"110","MAGI1",11.8248415139846,0.921081847815749,98.1752247459779,2.95739329891695e-10,1.70345854017616e-06,0.854289071680376,0.815217391304348,"PFG_1_KO","PFG_1_WT","PFG_1_KO _vs_ PFG_1_WT"
"111","FN1",11.6203272250025,0.922374246716565,87.2343895639443,9.8000758532889e-10,4.51587495319552e-06,0.746180963572268,0.760869565217391,"PFG_1_KO","PFG_1_WT","PFG_1_KO _vs_ PFG_1_WT"
"112","FNDC3B",10.5145761950081,1.35988862571977,85.4374511961191,1.20702025849743e-09,4.63495779263014e-06,0.598119858989424,0.510869565217391,"PFG_1_KO","PFG_1_WT","PFG_1_KO _vs_ PFG_1_WT"
"113","MECOM",11.3698739222533,0.949953360198665,73.6619743445618,5.16190561945543e-09,1.69900436388933e-05,0.759106933019976,0.728260869565217,"PFG_1_KO","PFG_1_WT","PFG_1_KO _vs_ PFG_1_WT"
"114","FP236383.3",12.0980057535764,0.910778146500511,72.2361650458501,6.22785438072766e-09,1.76314407996227e-05,0.881316098707403,0.891304347826087,"PFG_1_KO","PFG_1_WT","PFG_1_KO _vs_ PFG_1_WT"
"115","AC073050.1",11.0964648521953,1.2661765096781,71.4813575045982,6.88728156235261e-09,1.76314407996227e-05,0.654524089306698,0.532608695652174,"PFG_1_KO","PFG_1_WT","PFG_1_KO _vs_ PFG_1_WT"
"116","LAMA1",10.3646490413501,1.33568155462071,70.583374886099,7.77281176200646e-09,1.79085582996629e-05,0.552291421856639,0.532608695652174,"PFG_1_KO","PFG_1_WT","PFG_1_KO _vs_ PFG_1_WT"
"117","RERE",11.4032727721776,0.883087639705302,68.9486031123044,9.70674430750585e-09,2.03312171677213e-05,0.777908343125734,0.673913043478261,"PFG_1_KO","PFG_1_WT","PFG_1_KO _vs_ PFG_1_WT"
"118","FP671120.4",11.70785065967,0.815725550900314,60.1381199908823,3.46122155394959e-08,6.64554538358321e-05,0.834312573443008,0.869565217391304,"PFG_1_KO","PFG_1_WT","PFG_1_KO _vs_ PFG_1_WT"
"119","MARCHF1",8.07660433720305,4.1032093191645,51.9268734261096,6.47182669377989e-08,0.000110733571487785,0.168037602820212,0.0217391304347826,"PFG_1_KO","PFG_1_WT","PFG_1_KO _vs_ PFG_1_WT"
"120","UNC5D",9.33724780147768,1.76884536288849,55.9017127274852,6.72860243415361e-08,0.000110733571487785,0.327849588719154,0.195652173913043,"PFG_1_KO","PFG_1_WT","PFG_1_KO _vs_ PFG_1_WT"
"121","DCDC2",8.94764580957073,2.18155732984605,48.0528873964872,2.54435910997181e-07,0.00039081355929167,0.283196239717979,0.152173913043478,"PFG_1_KO","PFG_1_WT","PFG_1_KO _vs_ PFG_1_WT"
"122","NEDD4L",10.4433648026616,1.26487473738911,46.6733138491625,3.20956105653061e-07,0.000462176792140408,0.575793184488837,0.478260869565217,"PFG_1_KO","PFG_1_WT","PFG_1_KO _vs_ PFG_1_WT"
"123","WWC2",9.53697815686522,1.51929388146077,42.2186103445158,7.38353536116853e-07,0.00100068620424308,0.36310223266745,0.25,"PFG_1_KO","PFG_1_WT","PFG_1_KO _vs_ PFG_1_WT"
"124","KLHL14",7.7613001532499,3.19206060137385,39.0081553823754,1.01499899678693e-06,0.00129919871588727,0.156286721504113,0.0326086956521739,"PFG_1_KO","PFG_1_WT","PFG_1_KO _vs_ PFG_1_WT"
"125","SCN7A",9.55395226945261,1.38736321322401,39.7091790294353,1.20919381102954e-06,0.00146630660032213,0.311398354876616,0.184782608695652,"PFG_1_KO","PFG_1_WT","PFG_1_KO _vs_ PFG_1_WT"
"126","L3MBTL4",8.14377189556922,2.87420346011555,38.499363018051,1.38720265223086e-06,0.00159805745536995,0.191539365452409,0.0434782608695652,"PFG_1_KO","PFG_1_WT","PFG_1_KO _vs_ PFG_1_WT"
"127","CACHD1",8.53699604903111,1.97448459381954,36.8066558695164,2.21738993920662e-06,0.00243279353330098,0.252643948296122,0.130434782608696,"PFG_1_KO","PFG_1_WT","PFG_1_KO _vs_ PFG_1_WT"
"128","HS3ST4",8.52712845539041,1.88452102094063,36.4860122726871,2.37291183147292e-06,0.00248508584532437,0.279670975323149,0.108695652173913,"PFG_1_KO","PFG_1_WT","PFG_1_KO _vs_ PFG_1_WT"
"129","FOXP1",11.3819054600146,0.772040206422658,35.3396670929616,2.9960773876096e-06,0.00294474835121929,0.848413631022327,0.880434782608696,"PFG_1_KO","PFG_1_WT","PFG_1_KO _vs_ PFG_1_WT"
"130","NRCAM",8.27921588060531,2.08048960437516,35.2430267603327,3.06744619918676e-06,0.00294474835121929,0.202115158636898,0.0978260869565217,"PFG_1_KO","PFG_1_WT","PFG_1_KO _vs_ PFG_1_WT"
"131","CPNE4",8.19036663613591,2.43464802279319,34.270946439939,3.67996350030764e-06,0.00338835674550749,0.18448883666275,0.0760869565217391,"PFG_1_KO","PFG_1_WT","PFG_1_KO _vs_ PFG_1_WT"
"132","TULP4",8.91121561469575,1.54722093984027,34.1635104745099,3.88970141433511e-06,0.00338835674550749,0.347826086956522,0.282608695652174,"PFG_1_KO","PFG_1_WT","PFG_1_KO _vs_ PFG_1_WT"
"133","EDIL3",9.27675373094413,1.75197441516954,34.0628732352758,3.97073056114159e-06,0.00338835674550749,0.309048178613396,0.173913043478261,"PFG_1_KO","PFG_1_WT","PFG_1_KO _vs_ PFG_1_WT"
"134","AC069277.1",11.2392123591045,-0.62518778666541,33.8023231870199,4.19173617448238e-06,0.0034492000521455,0.695652173913043,0.782608695652174,"PFG_1_KO","PFG_1_WT","PFG_1_KO _vs_ PFG_1_WT"
"135","LINC00486",12.6650684226657,0.478515992578543,33.1831790045259,4.81109441553138e-06,0.00382233156323597,0.927144535840188,0.934782608695652,"PFG_1_KO","PFG_1_WT","PFG_1_KO _vs_ PFG_1_WT"
"136","CCDC144NL-AS1",9.84304748248933,1.04648688222162,32.82198036005,5.21921439646288e-06,0.00400835665648349,0.471210340775558,0.326086956521739,"PFG_1_KO","PFG_1_WT","PFG_1_KO _vs_ PFG_1_WT"
"137","PTPN13",11.3697181935503,0.545462939919663,31.4152074646886,7.19193408935421e-06,0.00534523101350713,0.7262044653349,0.771739130434783,"PFG_1_KO","PFG_1_WT","PFG_1_KO _vs_ PFG_1_WT"
"138","ZNRF3",8.10264811485701,2.05149291212547,30.5347491469115,8.78931234283595e-06,0.00632830488684188,0.222091656874266,0.0869565217391304,"PFG_1_KO","PFG_1_WT","PFG_1_KO _vs_ PFG_1_WT"
"139","HSPG2",7.361203233341,3.32521716895056,28.2568634493028,1.07678160113642e-05,0.00751789336066156,0.135135135135135,0.0217391304347826,"PFG_1_KO","PFG_1_WT","PFG_1_KO _vs_ PFG_1_WT"
"140","MAP4",8.03868398711572,2.07099440861868,29.4246025483127,1.13873099642123e-05,0.00771657710516031,0.204465334900118,0.0978260869565217,"PFG_1_KO","PFG_1_WT","PFG_1_KO _vs_ PFG_1_WT"
"141","CTBP2",9.24472373793583,1.38195752001278,29.1345838833373,1.2338913338373e-05,0.00812253038046043,0.381903642773208,0.271739130434783,"PFG_1_KO","PFG_1_WT","PFG_1_KO _vs_ PFG_1_WT"
"142","SMARCC1",9.66607712896239,0.992709049407487,27.8482162442492,1.68735920287384e-05,0.0107990988983926,0.45475910693302,0.41304347826087,"PFG_1_KO","PFG_1_WT","PFG_1_KO _vs_ PFG_1_WT"
"143","XKR6",8.86722332176186,1.32932046458391,27.0656336674387,2.05570405002996e-05,0.0127020076632602,0.312573443008226,0.228260869565217,"PFG_1_KO","PFG_1_WT","PFG_1_KO _vs_ PFG_1_WT"
"144","KIAA1958",9.85099723135975,0.866435521424597,26.9073116781999,2.13375760080682e-05,0.0127020076632602,0.465334900117509,0.445652173913043,"PFG_1_KO","PFG_1_WT","PFG_1_KO _vs_ PFG_1_WT"
"145","KHDRBS2",10.7404032820169,0.749321917835194,26.8635695619606,2.1570876585915e-05,0.0127020076632602,0.63572267920094,0.619565217391304,"PFG_1_KO","PFG_1_WT","PFG_1_KO _vs_ PFG_1_WT"
"146","DENND2C",8.92826363404224,1.60236324361433,26.7916264230442,2.20520966376045e-05,0.0127020076632602,0.326674500587544,0.173913043478261,"PFG_1_KO","PFG_1_WT","PFG_1_KO _vs_ PFG_1_WT"
"147","DST",9.80121015623665,0.909372463937131,26.3611931712628,2.45048114577561e-05,0.0136387419725708,0.435957696827262,0.402173913043478,"PFG_1_KO","PFG_1_WT","PFG_1_KO _vs_ PFG_1_WT"
"148","KCND2",8.13839686104398,-1.25435286045202,26.2162574882174,2.542778437631e-05,0.0136387419725708,0.156286721504113,0.391304347826087,"PFG_1_KO","PFG_1_WT","PFG_1_KO _vs_ PFG_1_WT"
"149","NRG2",8.08879073905656,1.87062711351642,26.2188389043087,2.54542493411695e-05,0.0136387419725708,0.198589894242068,0.0869565217391304,"PFG_1_KO","PFG_1_WT","PFG_1_KO _vs_ PFG_1_WT"
"150","KALRN",9.39204348690706,1.03225153698105,25.7543505970225,2.86384059412437e-05,0.0149961107474149,0.405405405405405,0.347826086956522,"PFG_1_KO","PFG_1_WT","PFG_1_KO _vs_ PFG_1_WT"
"151","DSCAM",9.55066636806073,-0.774117655078276,24.9330937707223,3.54434224815419e-05,0.0181470323105495,0.351351351351351,0.576086956521739,"PFG_1_KO","PFG_1_WT","PFG_1_KO _vs_ PFG_1_WT"
